store_id,name,address,city,latitude,longitude,phone,working_hours
2672,"дер. Шолохово, ш. Дмитровское, стр. 10","дер. Шолохово, ш. Дмитровское, стр. 10",,,,,
0262,"ул. Радищева, д. 2","ул. Радищева, д. 2",,,,,
0163,"ул. Шевченко, д. 34","ул. Шевченко, д. 34",,,,,
2629,"ул. Шевченко, д. 34","ул. Шевченко, д. 34",,,,,
0055,"пр. Автозаводский, д. 62","пр. Автозаводский, д. 62",,,,,
2735,"пр. Автозаводский, д. 62","пр. Автозаводский, д. 62",,,,,
0284,"пр. Набережночелнинский, д. 13А","пр. Набережночелнинский, д. 13А",,,,,
2749,"пр. Набережночелнинский, д. 13, лит. А","пр. Набережночелнинский, д. 13, лит. А",,,,,
0317,"ул. Кузоваткина, д. 17","ул. Кузоваткина, д. 17",,,,,
0065,"ул. Лесная, д. 14","ул. Лесная, д. 14",,,,,
0294,"ул. Коминтерна, д. 11","ул. Коминтерна, д. 11",,,,,
0054,"ш. Московское, д. 30В","ш. Московское, д. 30В",,,,,
2670,"ш. Московское, д. 30В","ш. Московское, д. 30В",,,,,
0208,"ул. Ореховская, д. 15, к. 1","ул. Ореховская, д. 15, к. 1",,,,,
0051,"ул. Родионова, д. 200","ул. Родионова, д. 200",,,,,
2669,"ул. Родионова, д. 200","ул. Родионова, д. 200",,,,,
0206,"ш. Свердловское, д. 31","ш. Свердловское, д. 31",,,,,
0061,"пр. Уральский, д. 75","пр. Уральский, д. 75",,,,,
0141,"ул. Зорге, д. 7, лит. А","ул. Зорге, д. 7, лит. А",,,,,
0852,"ул. Кирова, д. 55","ул. Кирова, д. 55",,,,,
0863,"ул. Павловского, д. 13","ул. Павловского, д. 13",,,,,
0109,"ул. Транспортная, д. 136","ул. Транспортная, д. 136",,,,,
2704,"ул. Транспортная, д. 136","ул. Транспортная, д. 136",,,,,
0233,"ул. Хлебозаводская, д. 19","ул. Хлебозаводская, д. 19",,,,,
0086,"с.  Ильинка, ул. Светлая, д. 7","с.  Ильинка, ул. Светлая, д. 7",,,,,
0035,"ул. Григорьева, д. 1","ул. Григорьева, д. 1",,,,,
0034,"с.  Цемдолина, ул. Ленина, д. 7Ж","с.  Цемдолина, ул. Ленина, д. 7Ж",,,,,
2752,"с. Цемдолина, ул. Ленина, д. 7, лит. Ж","с. Цемдолина, ул. Ленина, д. 7, лит. Ж",,,,,
0173,"ш. Бердское, д. 2","ш. Бердское, д. 2",,,,,
2640,"ш. Бердское, д. 2","ш. Бердское, д. 2",,,,,
0073,"ул. Большевистская, д. 52/1","ул. Большевистская, д. 52/1",,,,,
2533,"ул. Большевистская, д. 52/1","ул. Большевистская, д. 52/1",,,,,
0831,"ул. Бориса Богаткова, д. 206","ул. Бориса Богаткова, д. 206",,,,,
0818,"ул. Ветлужская, д. 24","ул. Ветлужская, д. 24",,,,,
0835,"ул. Волховская, д. 30","ул. Волховская, д. 30",,,,,
0802,"ул. Геодезическая, д. 4/1","ул. Геодезическая, д. 4/1",,,,,
0833,"ш. Гусинобродское, д. 20","ш. Гусинобродское, д. 20",,,,,
0071,"ш. Гусинобродское, д. 64","ш. Гусинобродское, д. 64",,,,,
2532,"ш. Гусинобродское, д. 64","ш. Гусинобродское, д. 64",,,,,
0809,"ул. Депутатская, д. 46","ул. Депутатская, д. 46",,,,,
0849,"пр. Дзержинского, д. 2, к. 2","пр. Дзержинского, д. 2, к. 2",,,,,
0821,"ул. Дуси Ковальчук, д. 91","ул. Дуси Ковальчук, д. 91",,,,,
0812,"ул. Дуси Ковальчук, д. 276, к. 11","ул. Дуси Ковальчук, д. 276, к. 11",,,,,
0855,"ул. Ипподромская, д. 46","ул. Ипподромская, д. 46",,,,,
0801,"пл. Карла Маркса, д. 2","пл. Карла Маркса, д. 2",,,,,
0077,"ул. Кирзаводская, д. 1А","ул. Кирзаводская, д. 1А",,,,,
2634,"ул. Кирзаводская, д. 1А","ул. Кирзаводская, д. 1А",,,,,
0834,"ул. Колхидская, д. 11","ул. Колхидская, д. 11",,,,,
0829,"ул. Котовского, д. 2В","ул. Котовского, д. 2В",,,,,
0808,"ул. Ленина, д. 29","ул. Ленина, д. 29",,,,,
0811,"ул. Ленина, д. 84","ул. Ленина, д. 84",,,,,
0095,"ул. Мясниковой, д. 29","ул. Мясниковой, д. 29",,,,,
2540,"ул. Мясниковой, д. 29","ул. Мясниковой, д. 29",,,,,
0080,"ул. Петухова, д. 73","ул. Петухова, д. 73",,,,,
2538,"ул. Петухова, д. 73","ул. Петухова, д. 73",,,,,
0856,"ул. Русская, д. 1","ул. Русская, д. 1",,,,,
4021,"ул. Т. Снежиной, д. 44","ул. Т. Снежиной, д. 44",,,,,
0832,"ул. Трикотажная, д. 29","ул. Трикотажная, д. 29",,,,,
0817,"ул. Троллейная, 130, А","ул. Троллейная, 130, А",,,,,
0823,"ул. Тюленина, д. 25","ул. Тюленина, д. 25",,,,,
0072,"пр. Энергетиков, д. 9","пр. Энергетиков, д. 9",,,,,
2633,"ул. Энергетиков, д. 9","ул. Энергетиков, д. 9",,,,,
0857,"ул. Ясный Берег, д. 14Б","ул. Ясный Берег, д. 14Б",,,,,
0810,"г. Бердск, ул. Комсомольская, д. 15","г. Бердск, ул. Комсомольская, д. 15",,,,,
0860,"р.п. Кольцово, пр. Никольский, д. 16","р.п. Кольцово, пр. Никольский, д. 16",,,,,
4007,"г. Краснообск, ул. Восточная, д. 33","г. Краснообск, ул. Восточная, д. 33",,,,,
0859,"с. Ленинское, ул. Приморье, д. 10","с. Ленинское, ул. Приморье, д. 10",,,,,
4000,"п. Пашино, ул. Магистральная, д. 12","п. Пашино, ул. Магистральная, д. 12",,,,,
2759,"ул. Гагарина, д. 2, лит. Б","ул. Гагарина, д. 2, лит. Б",,,,,
0149,"ул. Гагарина, д. 2Б","ул. Гагарина, д. 2Б",,,,,
0047,"ул. Харьковская, д. 201","ул. Харьковская, д. 201",,,,,
2694,"г. Ноябрьск, ул. Цоя, д. 22","г. Ноябрьск, ул. Цоя, д. 22",,,,,
0285,"г. Ноябрьск, ул. Цоя, д. 22","г. Ноябрьск, ул. Цоя, д. 22",,,,,
0629,"г. Обнинск, пр. Маркса, д. 114","г. Обнинск, пр. Маркса, д. 114",,,,,
0295,"г. Обнинск, пр. Маркса, д. 45, пом. 2","г. Обнинск, пр. Маркса, д. 45, пом. 2",,,,,
0082,"ул. 10 Лет Октября, д. 190, к. 2","ул. 10 Лет Октября, д. 190, к. 2",,,,,
2635,"ул. 10 Лет Октября, д. 190, к. 2","ул. 10 Лет Октября, д. 190, к. 2",,,,,
0078,"ул. 21-я Амурская, д. 21","ул. 21-я Амурская, д. 21",,,,,
2536,"ул. 21-я Амурская, д. 21","ул. 21-я Амурская, д. 21",,,,,
0076,"ул. 70 лет Октября, д. 25, к. 3","ул. 70 лет Октября, д. 25, к. 3",,,,,
2535,"ул. 70 лет Октября, д. 25, к. 3","ул. 70 лет Октября, д. 25, к. 3",,,,,
0137,"Красноярский тракт, д. 22, лит. А","Красноярский тракт, д. 22, лит. А",,,,,
2702,"Красноярский тракт, д. 22, лит. А","Красноярский тракт, д. 22, лит. А",,,,,
0079,"ул. Лукашевича, д. 33","ул. Лукашевича, д. 33",,,,,
2537,"ул. Лукашевича, д. 33","ул. Лукашевича, д. 33",,,,,
0081,"пр. Сибирский, д. 7","пр. Сибирский, д. 7",,,,,
2705,"пр. Сибирский, д. 7","пр. Сибирский, д. 7",,,,,
0157,"ш. Московское, д. 56","ш. Московское, д. 56",,,,,
0113,"ш. Загородное, д. 36, к. 1","ш. Загородное, д. 36, к. 1",,,,,
2741,"ш. Загородное, д. 36, к. 1","ш. Загородное, д. 36, к. 1",,,,,
0226,"ш. Нежинское, д. 2, В","ш. Нежинское, д. 2, В",,,,,
0248,"ул. Рокоссовского, д. 2","ул. Рокоссовского, д. 2",,,,,
0240,"ул. Чкалова, д. 51","ул. Чкалова, д. 51",,,,,
2746,"пр. Ленина, д. 168","пр. Ленина, д. 168",,,,,
0167,"пр. Ленина, д. 168","пр. Ленина, д. 168",,,,,
0174,"ул. Антонова, д. 18, лит. B","ул. Антонова, д. 18, лит. B",,,,,
0063,"пр. Строителей, д. 2Б","пр. Строителей, д. 2Б",,,,,
2739,"пр. Строителей, д. 2, лит. Б","пр. Строителей, д. 2, лит. Б",,,,,
0328,"ул. Борчанинова, д. 13","ул. Борчанинова, д. 13",,,,,
0960,"ул. В. Татищева, д. 3","ул. В. Татищева, д. 3",,,,,
0948,"г. Пермь, ул. Солдатова, д. 9","г. Пермь, ул. Солдатова, д. 9",,,,,
0235,"б-р Гагарина, д. 65","б-р Гагарина, д. 65",,,,,
2653,"б-р Гагарина, д. 65","б-р Гагарина, д. 65",,,,,
0956,"ул. Гашкова, д. 19а","ул. Гашкова, д. 19а",,,,,
0297,"ул. Героев Хасана, д. 105","ул. Героев Хасана, д. 105",,,,,
2836,"ул. Героев Хасана, д. 105","ул. Героев Хасана, д. 105",,,,,
0957,"ул. Докучаева, д. 42б","ул. Докучаева, д. 42б",,,,,
0955,"пр. Комсомольский, д. 11","пр. Комсомольский, д. 11",,,,,
0147,"ш. Космонавтов, д. 162, Б","ш. Космонавтов, д. 162, Б",,,,,
0950,"ул. Крисанова, д. 19","ул. Крисанова, д. 19",,,,,
0951,"ул. Куйбышева, д. 85а","ул. Куйбышева, д. 85а",,,,,
0329,"ул. Мира, д. 41/1","ул. Мира, д. 41/1",,,,,
0042,"пр. Парковый, д. 66","пр. Парковый, д. 66",,,,,
2652,"пр. Парковый, д. 66","пр. Парковый, д. 66",,,,,
0958,"ул. Пушкина, д. 80","ул. Пушкина, д. 80",,,,,
0326,"ул. Революции, д. 13","ул. Революции, д. 13",,,,,
0952,"ул. Светлогорская, д. 22, лит. А","ул. Светлогорская, д. 22, лит. А",,,,,
0949,"ул. Чердынская, д. 28","ул. Чердынская, д. 28",,,,,
0954,"ул. Юрша, д. 86","ул. Юрша, д. 86",,,,,
0327,"г. Березники, ул. Мира, д. 82","г. Березники, ул. Мира, д. 82",,,,,
0947,"г. Березники, ул. Пятилетки, д.  41","г. Березники, ул. Пятилетки, д.  41",,,,,
0953,"г. Соликамск, ул. Северная, д. 55","г. Соликамск, ул. Северная, д. 55",,,,,
0180,"пр. Комсомольский, д. 27","пр. Комсомольский, д. 27",,,,,
2549,"пр. Комсомольский, д. 27","пр. Комсомольский, д. 27",,,,,
0016,"ул. Ленинградская, д. 13","ул. Ленинградская, д. 13",,,,,
2550,"ул. Ленинградская, д. 13","ул. Ленинградская, д. 13",,,,,
3635,"ул. Правды, д. 38, Б","ул. Правды, д. 38, Б",,,,,
3665,"г. Лахденпохья, ул. Советская, д. 26","г. Лахденпохья, ул. Советская, д. 26",,,,,
3666,"г. Сегежа, ул. Северная, д. 6","г. Сегежа, ул. Северная, д. 6",,,,,
3674,"г. Сортавала, ш. Выборгское, д. 23а","г. Сортавала, ш. Выборгское, д. 23а",,,,,
3640,"г. Сортавала, ул. Победы, д. 21","г. Сортавала, ул. Победы, д. 21",,,,,
0084,"пр. Строителей, д. 18","пр. Строителей, д. 18",,,,,
0026,"пр. Рижский, д. 96-Б","пр. Рижский, д. 96-Б",,,,,
2631,"пр. Рижский, д. 96-Б","пр. Рижский, д. 96-Б",,,,,
0311,"ул. Труда, д. 54","ул. Труда, д. 54",,,,,
2632,"ул. Труда, д. 54, пом. 1","ул. Труда, д. 54, пом. 1",,,,,
3575,"ул. Юбилейная, д. 68","ул. Юбилейная, д. 68",,,,,
3581,"ул. Яна Фабрициуса, д. 5, лит. А","ул. Яна Фабрициуса, д. 5, лит. А",,,,,
2761,"ул. 14-я линия, д. 84","ул. 14-я линия, д. 84",,,,,
0191,"ул. 14-я линия, д. 84","ул. 14-я линия, д. 84",,,,,
0045,"ул. Доватора, д. 267","ул. Доватора, д. 267",,,,,
2756,"ул. Доватора, д. 267","ул. Доватора, д. 267",,,,,
0299,"пр. Михаила Нагибина, д. 17","пр. Михаила Нагибина, д. 17",,,,,
0033,"г.  Аксай, пр. Аксайский, д. 2","г.  Аксай, пр. Аксайский, д. 2",,,,,
0129,"ул. 12-й Район, д. 131","ул. 12-й Район, д. 131",,,,,
0300,"ш. Солотчинское, д. 11","ш. Солотчинское, д. 11",,,,,
0111,"ул. Тимуровцев, д. 3, лит. А","ул. Тимуровцев, д. 3, лит. А",,,,,
2817,"ул. Тимуровцев, д. 3, лит. А","ул. Тимуровцев, д. 3, лит. А",,,,,
0217,"ул. Аэродромная, д. 47","ул. Аэродромная, д. 47",,,,,
0324,"ул. Казачья, д. 36","ул. Казачья, д. 36",,,,,
0241,"ул. Красноармейская, д. 131","ул. Красноармейская, д. 131",,,,,
0185,"ш. Московское , д. 205","ш. Московское , д. 205",,,,,
0164,"ул. Физкультурная, д. 141","ул. Физкультурная, д. 141",,,,,
2744,"ул. Физкультурная, д. 141","ул. Физкультурная, д. 141",,,,,
3550,"ул. 1-я Красноармейская, д. 15, лит. А","ул. 1-я Красноармейская, д. 15, лит. А",,,,,
0718,"ул. Автовская, д. 15, лит. А","ул. Автовская, д. 15, лит. А",,,,,
2304,"ул. Адмирала Черокова, д. 22","ул. Адмирала Черокова, д. 22",,,,,
2343,"ул. Академика Константинова, д. 1, к. 1","ул. Академика Константинова, д. 1, к. 1",,,,,
0018,"ул. Бабушкина, д. 125, лит. А","ул. Бабушкина, д. 125, лит. А",,,,,
3526,"ул. Бабушкина, д. 40, стр. 1","ул. Бабушкина, д. 40, стр. 1",,,,,
2556,"ул. Бабушкина, д. 125а","ул. Бабушкина, д. 125а",,,,,
0742,"пл. Балканская, д. 5, лит. Е","пл. Балканская, д. 5, лит. Е",,,,,
0726,"ул. Бестужевская, д. 10","ул. Бестужевская, д. 10",,,,,
0710,"пр. Богатырский, д. 35, к. 1","пр. Богатырский, д. 35, к. 1",,,,,
0758,"ул. Богословская, д. 6, к. 1, стр. 1","ул. Богословская, д. 6, к. 1, стр. 1",,,,,
0717,"пр. Большевиков, д. 7, к. 2, стр. 1","пр. Большевиков, д. 7, к. 2, стр. 1",,,,,
0757,"пр. Большой Сампсониевский, д. 66, лит. О","пр. Большой Сампсониевский, д. 66, лит. О",,,,,
0210,"дор. Брантовская, д. 3","дор. Брантовская, д. 3",,,,,
2318,"ул. Будапештская, д. 49, к. 1","ул. Будапештская, д. 49, к. 1",,,,,
0017,"пр. Будённого, д. 31, корп. 1","пр. Будённого, д. 31, корп. 1",,,,,
2509,"пр. Будённого, д. 31, корп. 1","пр. Будённого, д. 31, корп. 1",,,,,
0004,"ул. Бухарестская, д. 69, лит. А","ул. Бухарестская, д. 69, лит. А",,,,,
0013,"ул. Вербная, д. 21, лит. А","ул. Вербная, д. 21, лит. А",,,,,
3537,"пр. Ветеранов, д. 167, к. 1, стр. 1","пр. Ветеранов, д. 167, к. 1, стр. 1",,,,,
